DESCRIPCION,NOMBRE_FACULTAD,NOMBRE_PROGRAMA,JORNADA,MODALIDAD,NOMBRE_SEDE,TIPO_IDEN_EST,LUG_EXPEDICION,LUGAR_NACIMIENTO,FECHA_NACIMIENTO,SEXO,ESTRATO,NOMBRE_ESTADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,DIURNO,PRESENCIAL,TUNJA,C,SOGAMOSO,SOGAMOSO,10/05/1996 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,DIURNO,PRESENCIAL,TUNJA,C,,,09/10/1997 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,DIURNO,PRESENCIAL,TUNJA,C,SOGAMOSO,SOGAMOSO,12/14/1999 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,DIURNO,PRESENCIAL,CHIQUINQUIRA,C,PAIPA,PAIPA,01/03/1996 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,DIURNO,PRESENCIAL,CHIQUINQUIRA,C,,,10/01/1997 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,DIURNO,PRESENCIAL,CHIQUINQUIRA,C,,,06/25/1996 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,DIURNO,PRESENCIAL,CHIQUINQUIRA,C,,,12/05/1999 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,DIURNO,PRESENCIAL,CHIQUINQUIRA,C,,,09/19/1998 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,DIURNO,PRESENCIAL,CHIQUINQUIRA,C,SOGAMOSO,SOGAMOSO,03/19/1998 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,DIURNO,PRESENCIAL,CHIQUINQUIRA,T,CHIQUINQUIRÁ,CHIQUINQUIRÁ,01/26/2001 12:00:00 AM,F,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,05/08/1997 12:00:00 AM,M,3,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,DIURNO,PRESENCIAL,TUNJA,C,,,04/20/1993 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,DIURNO,PRESENCIAL,TUNJA,C,DUITAMA,DUITAMA,11/02/1998 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,DIURNO,PRESENCIAL,TUNJA,C,SOATÁ,SOATÁ,12/01/1999 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,DIURNO,PRESENCIAL,TUNJA,C,,,05/26/1993 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,DIURNO,PRESENCIAL,TUNJA,C,NUEVO COLÓN,NUEVO COLÓN,07/31/2000 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION FISICA RECREACION Y DEPORTES,DIURNO,PRESENCIAL,TUNJA,C,,,09/03/1990 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION PREESCOLAR,DIURNO,PRESENCIAL,TUNJA,C,DUITAMA,DUITAMA,07/03/1997 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION PREESCOLAR,DIURNO,PRESENCIAL,TUNJA,C,ALBÁN,ALBÁN,05/21/1995 12:00:00 AM,F,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION PREESCOLAR,DIURNO,PRESENCIAL,TUNJA,T,,,12/06/2000 12:00:00 AM,F,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION PREESCOLAR,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,09/09/1994 12:00:00 AM,F,3,NO MATRICULADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION PREESCOLAR,DIURNO,PRESENCIAL,TUNJA,C,DUITAMA,DUITAMA,06/20/1998 12:00:00 AM,F,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACION PREESCOLAR,DIURNO,PRESENCIAL,TUNJA,C,GARAGOA,GARAGOA,04/24/1994 12:00:00 AM,F,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN FILOSOFIA,,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,06/02/1994 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN FILOSOFIA,,PRESENCIAL,TUNJA,C,,,01/02/2001 12:00:00 AM,F,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN FILOSOFIA,,PRESENCIAL,TUNJA,C,,,10/09/1993 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN FILOSOFIA,,PRESENCIAL,TUNJA,C,SOGAMOSO,SOGAMOSO,03/31/1998 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN FILOSOFIA,,PRESENCIAL,TUNJA,C,SOGAMOSO,SOGAMOSO,04/25/1992 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN IDIOMAS MODERNOS ESPAÑOL-INGLÉS,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,10/08/1998 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN IDIOMAS MODERNOS ESPAÑOL-INGLÉS,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,11/16/1995 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN IDIOMAS MODERNOS ESPAÑOL-INGLÉS,DIURNO,PRESENCIAL,TUNJA,C,DUITAMA,DUITAMA,06/12/1995 12:00:00 AM,F,1,NO MATRICULADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN IDIOMAS MODERNOS ESPAÑOL-INGLÉS,DIURNO,PRESENCIAL,TUNJA,C,,,10/14/1995 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN IDIOMAS MODERNOS ESPAÑOL-INGLÉS,DIURNO,PRESENCIAL,TUNJA,C,,,11/20/1996 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,NOCTURNO,PRESENCIAL,TUNJA,C,,,08/16/1998 12:00:00 AM,M,2,NO MATRICULADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN IDIOMAS MODERNOS ESPAÑOL-INGLÉS,DIURNO,PRESENCIAL,TUNJA,C,CHIQUINQUIRÁ,CHIQUINQUIRÁ,10/27/1994 12:00:00 AM,F,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN IDIOMAS MODERNOS ESPAÑOL-INGLÉS,DIURNO,PRESENCIAL,TUNJA,C,,,04/17/1993 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN IDIOMAS MODERNOS ESPAÑOL-INGLÉS,DIURNO,PRESENCIAL,TUNJA,C,GARAGOA,GARAGOA,12/21/1994 12:00:00 AM,F,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN IDIOMAS MODERNOS ESPAÑOL-INGLÉS,DIURNO,PRESENCIAL,TUNJA,C,SOGAMOSO,SOGAMOSO,07/01/1996 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN INFORMATICA Y TECNOLOGIA,NOCTURNO,PRESENCIAL,TUNJA,C,PAZ DE ARIPORO,PAZ DE ARIPORO,03/01/1992 12:00:00 AM,M,1,NO MATRICULADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN INFORMATICA Y TECNOLOGIA,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,06/30/1992 12:00:00 AM,F,3,NO MATRICULADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS,DIURNO,PRESENCIAL,TUNJA,C,TOCANCIPÁ,TOCANCIPÁ,08/11/1994 12:00:00 AM,F,3,TERMINO ACADEMICAMENTE - RES CUPO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS,DIURNO,PRESENCIAL,TUNJA,C,,,02/12/1994 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS,DIURNO,PRESENCIAL,TUNJA,C,,,07/01/1996 12:00:00 AM,F,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS,DIURNO,PRESENCIAL,TUNJA,C,DUITAMA,DUITAMA,04/18/1995 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,04/26/1993 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS,DIURNO,PRESENCIAL,TUNJA,C,,,05/15/1995 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,09/18/1986 12:00:00 AM,F,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,,PRESENCIAL,TUNJA,C,GARAGOA,GARAGOA,03/26/2001 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,,PRESENCIAL,TUNJA,C,DUITAMA,DUITAMA,09/28/1998 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,,PRESENCIAL,TUNJA,T,,,03/22/2001 12:00:00 AM,M,3,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,DIURNO,PRESENCIAL,TUNJA,C,,,11/14/1998 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,12/18/1996 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,DIURNO,PRESENCIAL,TUNJA,C,,,01/28/1997 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,DIURNO,PRESENCIAL,TUNJA,C,,,07/27/1998 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,04/15/1990 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,DIURNO,PRESENCIAL,TUNJA,C,YOPAL,YOPAL,11/29/1999 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,DIURNO,PRESENCIAL,TUNJA,C,,,03/12/2000 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,DIURNO,PRESENCIAL,TUNJA,C,PAZ DE ARIPORO,PAZ DE ARIPORO,09/28/2000 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,DIURNO,PRESENCIAL,TUNJA,C,,,05/15/1992 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,DIURNO,PRESENCIAL,TUNJA,T,TUNJA,TUNJA,02/22/2001 12:00:00 AM,F,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,DIURNO,PRESENCIAL,TUNJA,C,DUITAMA,DUITAMA,06/29/1995 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,NOCTURNO,PRESENCIAL,TUNJA,C,,,08/17/1993 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,07/04/1989 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,NOCTURNO,PRESENCIAL,TUNJA,C,SOGAMOSO,SOGAMOSO,08/11/1993 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,NOCTURNO,PRESENCIAL,TUNJA,C,,,02/29/2000 12:00:00 AM,F,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,NOCTURNO,PRESENCIAL,TUNJA,T,,,02/20/2000 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,NOCTURNO,PRESENCIAL,TUNJA,C,,,06/02/1997 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,NOCTURNO,PRESENCIAL,TUNJA,C,SAN MARTÍN,SAN MARTÍN,12/21/1996 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,NOCTURNO,PRESENCIAL,TUNJA,C,FUSAGASUGÁ,FUSAGASUGÁ,09/06/1994 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,NOCTURNO,PRESENCIAL,TUNJA,C,,,12/24/1990 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,NOCTURNO,PRESENCIAL,TUNJA,C,,,06/12/1998 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,NOCTURNO,PRESENCIAL,TUNJA,C,,,02/15/2000 12:00:00 AM,F,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MUSICA,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,01/08/1998 12:00:00 AM,M,3,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MUSICA,DIURNO,PRESENCIAL,TUNJA,C,,,12/06/1998 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MUSICA,DIURNO,PRESENCIAL,TUNJA,C,,,05/30/1999 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MUSICA,DIURNO,PRESENCIAL,TUNJA,C,,,03/22/1997 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MUSICA,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,11/30/1996 12:00:00 AM,F,2,NO MATRICULADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,MAESTRIA EN EDUCACION,OTRA,PRESENCIAL,TUNJA,C,LETICIA,LETICIA,05/08/1990 12:00:00 AM,F,,NO MATRICULADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,MAESTRIA EN GESTION EDUCATIVA,OTRA,PRESENCIAL,TUNJA,C,,,11/09/1984 12:00:00 AM,F,,NO MATRICULADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,MAESTRIA EN HISTORIA,OTRA,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,12/09/1989 12:00:00 AM,M,,NO MATRICULADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,MAESTRIA EN HISTORIA,OTRA,PRESENCIAL,TUNJA,C,BOGOTA D.E,BOGOTA D.E,09/02/1970 12:00:00 AM,M,,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,MAESTRIA EN HISTORIA,OTRA,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,09/22/1991 12:00:00 AM,M,,NO MATRICULADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,MAESTRIA EN LINGUISTICA,OTRA,PRESENCIAL,TUNJA,C,,,09/09/1994 12:00:00 AM,F,,NO MATRICULADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,MAESTRIA EN LITERATURA,OTRA,PRESENCIAL,TUNJA,C,DUITAMA,DUITAMA,05/24/1990 12:00:00 AM,M,,NO MATRICULADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,MAESTRIA EN PATRIMONIO CULTURAL,OTRA,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,11/07/1986 12:00:00 AM,F,,NO MATRICULADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA EDUCACION,MAESTRIA EN PATRIMONIO CULTURAL,OTRA,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,03/02/1988 12:00:00 AM,F,,NO MATRICULADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA SALUD,ENFERMERIA,DIURNO,PRESENCIAL,TUNJA,C,DUITAMA,DUITAMA,06/05/1984 12:00:00 AM,M,3,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA SALUD,ENFERMERIA,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,09/17/1997 12:00:00 AM,M,3,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA SALUD,ENFERMERIA,DIURNO,PRESENCIAL,TUNJA,C,,,08/16/1999 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA SALUD,MEDICINA,DIURNO,PRESENCIAL,TUNJA,C,,,02/08/1999 12:00:00 AM,F,3,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA SALUD,MEDICINA,DIURNO,PRESENCIAL,TUNJA,C,,,12/16/2000 12:00:00 AM,M,5,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA SALUD,MEDICINA,DIURNO,PRESENCIAL,TUNJA,T,FLORIDABLANCA,FLORIDABLANCA,09/28/2000 12:00:00 AM,M,3,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS DE LA SALUD,PSICOLOGIA,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,03/18/1996 12:00:00 AM,M,3,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,NOCTURNO,PRESENCIAL,TUNJA,C,,,06/10/1996 12:00:00 AM,F,3,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,01/20/1994 12:00:00 AM,F,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,NOCTURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,07/23/1987 12:00:00 AM,M,3,NO MATRICULADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,NOCTURNO,PRESENCIAL,TUNJA,C,BOGOTÁ D.C.,BOGOTÁ D.C.,09/26/1993 12:00:00 AM,M,2,NO MATRICULADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,DIURNO,PRESENCIAL,TUNJA,C,,,06/02/1998 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,02/26/1998 12:00:00 AM,F,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,DIURNO,PRESENCIAL,TUNJA,T,,,12/10/2000 12:00:00 AM,M,2,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,DIURNO,PRESENCIAL,TUNJA,C,TUNJA,TUNJA,05/31/1994 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,DIURNO,PRESENCIAL,TUNJA,C,,,11/06/1995 12:00:00 AM,F,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,DIURNO,PRESENCIAL,TUNJA,C,DUITAMA,DUITAMA,07/09/1994 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
PRIMER  SEMESTRE DE 2019,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,DIURNO,PRESENCIAL,TUNJA,C,,,02/02/1999 12:00:00 AM,M,1,RETIRADO CON CUPO RESERVADO
